holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,year,hour,day_of_week,day_of_month,month_name,is_weekend,day_type,month_year
No Holiday,265.37,0.0,0.0,1,clear,sky is clear,2018-02-26 09:00:00,5033,2,2018,9,0,26,February,False,Weekday,2018-02
No Holiday,270.0,0.0,0.0,20,clouds,few clouds,2018-02-26 10:00:00,4472,2,2018,10,0,26,February,False,Weekday,2018-02
No Holiday,271.28,0.0,0.0,1,clear,sky is clear,2018-02-26 11:00:00,4371,2,2018,11,0,26,February,False,Weekday,2018-02
No Holiday,273.86,0.0,0.0,1,clear,sky is clear,2018-02-26 12:00:00,4532,2,2018,12,0,26,February,False,Weekday,2018-02
No Holiday,275.86,0.0,0.0,1,clear,sky is clear,2018-02-26 13:00:00,4602,2,2018,13,0,26,February,False,Weekday,2018-02
No Holiday,277.08,0.0,0.0,40,clouds,scattered clouds,2018-02-26 14:00:00,4875,2,2018,14,0,26,February,False,Weekday,2018-02
No Holiday,277.68,0.0,0.0,40,clouds,scattered clouds,2018-02-26 15:00:00,5389,2,2018,15,0,26,February,False,Weekday,2018-02
No Holiday,278.15,0.0,0.0,1,clear,sky is clear,2018-02-26 16:00:00,6370,2,2018,16,0,26,February,False,Weekday,2018-02
No Holiday,277.95,0.0,0.0,5,clear,sky is clear,2018-02-26 17:00:00,5920,2,2018,17,0,26,February,False,Weekday,2018-02
No Holiday,276.54,0.0,0.0,1,clear,sky is clear,2018-02-26 18:00:00,4442,2,2018,18,0,26,February,False,Weekday,2018-02
No Holiday,275.02,0.0,0.0,5,clear,sky is clear,2018-02-26 19:00:00,3086,2,2018,19,0,26,February,False,Weekday,2018-02
No Holiday,274.58,0.0,0.0,5,clear,sky is clear,2018-02-26 20:00:00,2642,2,2018,20,0,26,February,False,Weekday,2018-02
No Holiday,274.22,0.0,0.0,1,clear,sky is clear,2018-02-26 21:00:00,2197,2,2018,21,0,26,February,False,Weekday,2018-02
No Holiday,273.58,0.0,0.0,1,clear,sky is clear,2018-02-26 22:00:00,1528,2,2018,22,0,26,February,False,Weekday,2018-02
No Holiday,272.58,0.0,0.0,1,clear,sky is clear,2018-02-26 23:00:00,1008,2,2018,23,0,26,February,False,Weekday,2018-02
No Holiday,270.37,0.0,0.0,1,mist,mist,2018-02-27 00:00:00,529,2,2018,0,1,27,February,False,Weekday,2018-02
No Holiday,270.08,0.0,0.0,1,mist,mist,2018-02-27 01:00:00,329,2,2018,1,1,27,February,False,Weekday,2018-02
No Holiday,268.64,0.0,0.0,1,mist,mist,2018-02-27 02:00:00,255,2,2018,2,1,27,February,False,Weekday,2018-02
No Holiday,268.79,0.0,0.0,1,mist,mist,2018-02-27 03:00:00,370,2,2018,3,1,27,February,False,Weekday,2018-02
No Holiday,268.35,0.0,0.0,1,fog,fog,2018-02-27 04:00:00,878,2,2018,4,1,27,February,False,Weekday,2018-02
No Holiday,268.35,0.0,0.0,1,mist,mist,2018-02-27 04:00:00,878,2,2018,4,1,27,February,False,Weekday,2018-02
No Holiday,267.28,0.0,0.0,90,fog,fog,2018-02-27 05:00:00,2884,2,2018,5,1,27,February,False,Weekday,2018-02
No Holiday,267.28,0.0,0.0,90,mist,mist,2018-02-27 05:00:00,2884,2,2018,5,1,27,February,False,Weekday,2018-02
No Holiday,267.28,0.0,0.0,90,haze,haze,2018-02-27 05:00:00,2884,2,2018,5,1,27,February,False,Weekday,2018-02
No Holiday,266.68,0.0,0.0,90,fog,fog,2018-02-27 06:00:00,5418,2,2018,6,1,27,February,False,Weekday,2018-02
No Holiday,266.68,0.0,0.0,90,mist,mist,2018-02-27 06:00:00,5418,2,2018,6,1,27,February,False,Weekday,2018-02
No Holiday,264.93,0.0,0.0,1,mist,mist,2018-02-27 07:00:00,6318,2,2018,7,1,27,February,False,Weekday,2018-02
No Holiday,264.93,0.0,0.0,1,fog,fog,2018-02-27 07:00:00,6318,2,2018,7,1,27,February,False,Weekday,2018-02
No Holiday,264.71,0.0,0.0,90,mist,mist,2018-02-27 08:00:00,5876,2,2018,8,1,27,February,False,Weekday,2018-02
No Holiday,264.71,0.0,0.0,90,fog,fog,2018-02-27 08:00:00,5876,2,2018,8,1,27,February,False,Weekday,2018-02
No Holiday,268.56,0.0,0.0,75,haze,haze,2018-02-27 09:00:00,5093,2,2018,9,1,27,February,False,Weekday,2018-02
No Holiday,268.56,0.0,0.0,75,mist,mist,2018-02-27 09:00:00,5093,2,2018,9,1,27,February,False,Weekday,2018-02
No Holiday,268.56,0.0,0.0,75,fog,fog,2018-02-27 09:00:00,5093,2,2018,9,1,27,February,False,Weekday,2018-02
No Holiday,270.67,0.0,0.0,1,mist,mist,2018-02-27 10:00:00,4349,2,2018,10,1,27,February,False,Weekday,2018-02
No Holiday,270.67,0.0,0.0,1,fog,fog,2018-02-27 10:00:00,4349,2,2018,10,1,27,February,False,Weekday,2018-02
No Holiday,273.63,0.0,0.0,75,clouds,broken clouds,2018-02-27 11:00:00,4607,2,2018,11,1,27,February,False,Weekday,2018-02
No Holiday,275.0,0.0,0.0,1,clear,sky is clear,2018-02-27 12:00:00,4901,2,2018,12,1,27,February,False,Weekday,2018-02
No Holiday,276.94,0.0,0.0,1,clear,sky is clear,2018-02-27 13:00:00,4912,2,2018,13,1,27,February,False,Weekday,2018-02
No Holiday,278.21,0.0,0.0,75,clouds,broken clouds,2018-02-27 14:00:00,5221,2,2018,14,1,27,February,False,Weekday,2018-02
No Holiday,279.02,0.0,0.0,1,clear,sky is clear,2018-02-27 15:00:00,5755,2,2018,15,1,27,February,False,Weekday,2018-02
No Holiday,279.08,0.0,0.0,40,clouds,scattered clouds,2018-02-27 16:00:00,6445,2,2018,16,1,27,February,False,Weekday,2018-02
No Holiday,278.86,0.0,0.0,40,clouds,scattered clouds,2018-02-27 17:00:00,6202,2,2018,17,1,27,February,False,Weekday,2018-02
No Holiday,278.84,0.0,0.0,40,clouds,scattered clouds,2018-02-27 18:00:00,4430,2,2018,18,1,27,February,False,Weekday,2018-02
No Holiday,277.38,0.0,0.0,90,clouds,overcast clouds,2018-02-27 19:00:00,3376,2,2018,19,1,27,February,False,Weekday,2018-02
No Holiday,275.93,0.0,0.0,90,clouds,overcast clouds,2018-02-27 20:00:00,2891,2,2018,20,1,27,February,False,Weekday,2018-02
No Holiday,274.76,0.0,0.0,40,clouds,scattered clouds,2018-02-27 21:00:00,3376,2,2018,21,1,27,February,False,Weekday,2018-02
No Holiday,273.09,0.0,0.0,1,clear,sky is clear,2018-02-27 22:00:00,3003,2,2018,22,1,27,February,False,Weekday,2018-02
No Holiday,271.75,0.0,0.0,1,clear,sky is clear,2018-02-27 23:00:00,1151,2,2018,23,1,27,February,False,Weekday,2018-02
No Holiday,271.01,0.0,0.0,1,clear,sky is clear,2018-02-28 00:00:00,602,2,2018,0,2,28,February,False,Weekday,2018-02
No Holiday,270.54,0.0,0.0,1,clear,sky is clear,2018-02-28 01:00:00,340,2,2018,1,2,28,February,False,Weekday,2018-02
No Holiday,269.79,0.0,0.0,1,clear,sky is clear,2018-02-28 02:00:00,294,2,2018,2,2,28,February,False,Weekday,2018-02
No Holiday,268.55,0.0,0.0,1,mist,mist,2018-02-28 03:00:00,378,2,2018,3,2,28,February,False,Weekday,2018-02
No Holiday,268.15,0.0,0.0,1,mist,mist,2018-02-28 04:00:00,887,2,2018,4,2,28,February,False,Weekday,2018-02
No Holiday,267.81,0.0,0.0,1,mist,mist,2018-02-28 05:00:00,2873,2,2018,5,2,28,February,False,Weekday,2018-02
No Holiday,267.21,0.0,0.0,1,mist,mist,2018-02-28 06:00:00,5649,2,2018,6,2,28,February,False,Weekday,2018-02
No Holiday,266.08,0.0,0.0,5,mist,mist,2018-02-28 07:00:00,6351,2,2018,7,2,28,February,False,Weekday,2018-02
No Holiday,266.08,0.0,0.0,5,mist,mist,2018-02-28 08:00:00,6007,2,2018,8,2,28,February,False,Weekday,2018-02
No Holiday,268.74,0.0,0.0,5,mist,mist,2018-02-28 09:00:00,5230,2,2018,9,2,28,February,False,Weekday,2018-02
No Holiday,272.42,0.0,0.0,1,clear,sky is clear,2018-02-28 10:00:00,4561,2,2018,10,2,28,February,False,Weekday,2018-02
No Holiday,275.58,0.0,0.0,75,clouds,broken clouds,2018-02-28 11:00:00,4860,2,2018,11,2,28,February,False,Weekday,2018-02
No Holiday,276.35,0.0,0.0,75,clouds,broken clouds,2018-02-28 12:00:00,4936,2,2018,12,2,28,February,False,Weekday,2018-02
No Holiday,277.75,0.0,0.0,75,clouds,broken clouds,2018-02-28 13:00:00,5036,2,2018,13,2,28,February,False,Weekday,2018-02
No Holiday,278.88,0.0,0.0,75,clouds,broken clouds,2018-02-28 14:00:00,5255,2,2018,14,2,28,February,False,Weekday,2018-02
No Holiday,279.53,0.0,0.0,75,clouds,broken clouds,2018-02-28 15:00:00,5729,2,2018,15,2,28,February,False,Weekday,2018-02
No Holiday,279.92,0.0,0.0,1,clear,sky is clear,2018-02-28 16:00:00,6563,2,2018,16,2,28,February,False,Weekday,2018-02
No Holiday,278.95,0.0,0.0,75,clouds,broken clouds,2018-02-28 17:00:00,6316,2,2018,17,2,28,February,False,Weekday,2018-02
No Holiday,278.36,0.0,0.0,1,clear,sky is clear,2018-02-28 18:00:00,4877,2,2018,18,2,28,February,False,Weekday,2018-02
No Holiday,276.62,0.0,0.0,75,clouds,broken clouds,2018-02-28 19:00:00,3267,2,2018,19,2,28,February,False,Weekday,2018-02
No Holiday,275.23,0.0,0.0,90,clouds,overcast clouds,2018-02-28 20:00:00,2939,2,2018,20,2,28,February,False,Weekday,2018-02
No Holiday,274.87,0.0,0.0,90,clouds,overcast clouds,2018-02-28 21:00:00,2629,2,2018,21,2,28,February,False,Weekday,2018-02
No Holiday,274.75,0.0,0.0,90,clouds,overcast clouds,2018-02-28 22:00:00,1780,2,2018,22,2,28,February,False,Weekday,2018-02
No Holiday,274.68,0.0,0.0,90,clouds,overcast clouds,2018-02-28 23:00:00,1102,2,2018,23,2,28,February,False,Weekday,2018-02
No Holiday,274.61,0.0,0.0,90,clouds,overcast clouds,2018-03-01 00:00:00,600,3,2018,0,3,1,March,False,Weekday,2018-03
No Holiday,273.95,0.0,0.0,90,clouds,overcast clouds,2018-03-01 01:00:00,369,3,2018,1,3,1,March,False,Weekday,2018-03
No Holiday,273.22,0.0,0.0,75,clouds,broken clouds,2018-03-01 02:00:00,283,3,2018,2,3,1,March,False,Weekday,2018-03
No Holiday,272.58,0.0,0.0,90,clouds,overcast clouds,2018-03-01 03:00:00,385,3,2018,3,3,1,March,False,Weekday,2018-03
No Holiday,271.51,0.0,0.0,40,clouds,scattered clouds,2018-03-01 04:00:00,919,3,2018,4,3,1,March,False,Weekday,2018-03
No Holiday,270.22,0.0,0.0,1,clear,sky is clear,2018-03-01 05:00:00,2872,3,2018,5,3,1,March,False,Weekday,2018-03
No Holiday,268.75,0.0,0.0,1,clear,sky is clear,2018-03-01 06:00:00,5703,3,2018,6,3,1,March,False,Weekday,2018-03
No Holiday,268.01,0.0,0.0,1,clear,sky is clear,2018-03-01 07:00:00,6275,3,2018,7,3,1,March,False,Weekday,2018-03
No Holiday,267.14,0.0,0.0,5,clear,sky is clear,2018-03-01 08:00:00,5728,3,2018,8,3,1,March,False,Weekday,2018-03
No Holiday,268.78,0.0,0.0,1,clear,sky is clear,2018-03-01 09:00:00,5419,3,2018,9,3,1,March,False,Weekday,2018-03
No Holiday,271.07,0.0,0.0,1,clear,sky is clear,2018-03-01 10:00:00,4555,3,2018,10,3,1,March,False,Weekday,2018-03
No Holiday,272.57,0.0,0.0,1,clear,sky is clear,2018-03-01 11:00:00,4875,3,2018,11,3,1,March,False,Weekday,2018-03
No Holiday,274.23,0.0,0.0,1,clear,sky is clear,2018-03-01 12:00:00,5080,3,2018,12,3,1,March,False,Weekday,2018-03
No Holiday,275.3,0.0,0.0,1,clear,sky is clear,2018-03-01 13:00:00,5210,3,2018,13,3,1,March,False,Weekday,2018-03
No Holiday,276.35,0.0,0.0,1,clear,sky is clear,2018-03-01 14:00:00,5328,3,2018,14,3,1,March,False,Weekday,2018-03
No Holiday,277.01,0.0,0.0,1,clear,sky is clear,2018-03-01 15:00:00,5952,3,2018,15,3,1,March,False,Weekday,2018-03
No Holiday,277.36,0.0,0.0,5,clear,sky is clear,2018-03-01 16:00:00,6565,3,2018,16,3,1,March,False,Weekday,2018-03
No Holiday,277.29,0.0,0.0,5,clear,sky is clear,2018-03-01 17:00:00,6236,3,2018,17,3,1,March,False,Weekday,2018-03
No Holiday,276.44,0.0,0.0,5,clear,sky is clear,2018-03-01 18:00:00,4800,3,2018,18,3,1,March,False,Weekday,2018-03
No Holiday,274.94,0.0,0.0,1,clear,sky is clear,2018-03-01 19:00:00,3709,3,2018,19,3,1,March,False,Weekday,2018-03
No Holiday,273.51,0.0,0.0,5,clear,sky is clear,2018-03-01 20:00:00,3169,3,2018,20,3,1,March,False,Weekday,2018-03
No Holiday,272.09,0.0,0.0,1,clear,sky is clear,2018-03-01 21:00:00,2981,3,2018,21,3,1,March,False,Weekday,2018-03
No Holiday,270.79,0.0,0.0,1,clear,sky is clear,2018-03-01 22:00:00,2166,3,2018,22,3,1,March,False,Weekday,2018-03
No Holiday,269.65,0.0,0.0,1,clear,sky is clear,2018-03-01 23:00:00,1266,3,2018,23,3,1,March,False,Weekday,2018-03
No Holiday,268.21,0.0,0.0,1,clear,sky is clear,2018-03-02 00:00:00,644,3,2018,0,4,2,March,False,Weekday,2018-03
No Holiday,267.15,0.0,0.0,1,clear,sky is clear,2018-03-02 01:00:00,416,3,2018,1,4,2,March,False,Weekday,2018-03
No Holiday,266.51,0.0,0.0,1,mist,mist,2018-03-02 02:00:00,295,3,2018,2,4,2,March,False,Weekday,2018-03
No Holiday,265.08,0.0,0.0,1,mist,mist,2018-03-02 03:00:00,364,3,2018,3,4,2,March,False,Weekday,2018-03
No Holiday,263.93,0.0,0.0,1,mist,mist,2018-03-02 04:00:00,846,3,2018,4,4,2,March,False,Weekday,2018-03
No Holiday,263.93,0.0,0.0,1,haze,haze,2018-03-02 04:00:00,846,3,2018,4,4,2,March,False,Weekday,2018-03
No Holiday,263.0,0.0,0.0,1,mist,mist,2018-03-02 05:00:00,2670,3,2018,5,4,2,March,False,Weekday,2018-03
No Holiday,263.0,0.0,0.0,1,fog,fog,2018-03-02 05:00:00,2670,3,2018,5,4,2,March,False,Weekday,2018-03
No Holiday,261.35,0.0,0.0,1,mist,mist,2018-03-02 06:00:00,5165,3,2018,6,4,2,March,False,Weekday,2018-03
No Holiday,261.35,0.0,0.0,1,haze,haze,2018-03-02 06:00:00,5165,3,2018,6,4,2,March,False,Weekday,2018-03
No Holiday,261.54,0.0,0.0,1,mist,mist,2018-03-02 07:00:00,6497,3,2018,7,4,2,March,False,Weekday,2018-03
No Holiday,261.94,0.0,0.0,75,mist,mist,2018-03-02 08:00:00,5636,3,2018,8,4,2,March,False,Weekday,2018-03
No Holiday,264.01,0.0,0.0,75,mist,mist,2018-03-02 09:00:00,4945,3,2018,9,4,2,March,False,Weekday,2018-03
No Holiday,266.67,0.0,0.0,1,mist,mist,2018-03-02 10:00:00,4858,3,2018,10,4,2,March,False,Weekday,2018-03
No Holiday,269.07,0.0,0.0,75,mist,mist,2018-03-02 11:00:00,5171,3,2018,11,4,2,March,False,Weekday,2018-03
No Holiday,271.65,0.0,0.0,1,haze,haze,2018-03-02 12:00:00,5391,3,2018,12,4,2,March,False,Weekday,2018-03
No Holiday,274.08,0.0,0.0,75,clouds,broken clouds,2018-03-02 13:00:00,5390,3,2018,13,4,2,March,False,Weekday,2018-03
No Holiday,275.82,0.0,0.0,1,clear,sky is clear,2018-03-02 14:00:00,5692,3,2018,14,4,2,March,False,Weekday,2018-03
No Holiday,276.68,0.0,0.0,20,clouds,few clouds,2018-03-02 15:00:00,6057,3,2018,15,4,2,March,False,Weekday,2018-03
No Holiday,277.35,0.0,0.0,20,clouds,few clouds,2018-03-02 16:00:00,6730,3,2018,16,4,2,March,False,Weekday,2018-03
No Holiday,277.15,0.0,0.0,90,clouds,overcast clouds,2018-03-02 17:00:00,6070,3,2018,17,4,2,March,False,Weekday,2018-03
No Holiday,276.79,0.0,0.0,90,clouds,overcast clouds,2018-03-02 18:00:00,4954,3,2018,18,4,2,March,False,Weekday,2018-03
No Holiday,276.22,0.0,0.0,90,clouds,overcast clouds,2018-03-02 19:00:00,3996,3,2018,19,4,2,March,False,Weekday,2018-03
No Holiday,276.01,0.0,0.0,90,clouds,overcast clouds,2018-03-02 20:00:00,3551,3,2018,20,4,2,March,False,Weekday,2018-03
No Holiday,275.62,0.0,0.0,90,clouds,overcast clouds,2018-03-02 21:00:00,3238,3,2018,21,4,2,March,False,Weekday,2018-03
No Holiday,275.79,0.0,0.0,90,clouds,overcast clouds,2018-03-02 22:00:00,2453,3,2018,22,4,2,March,False,Weekday,2018-03
No Holiday,275.5,0.0,0.0,90,clouds,overcast clouds,2018-03-02 23:00:00,1798,3,2018,23,4,2,March,False,Weekday,2018-03
No Holiday,275.43,0.0,0.0,90,clouds,overcast clouds,2018-03-03 00:00:00,1516,3,2018,0,5,3,March,True,Weekend,2018-03
No Holiday,275.08,0.0,0.0,40,clouds,scattered clouds,2018-03-03 01:00:00,751,3,2018,1,5,3,March,True,Weekend,2018-03
No Holiday,274.44,0.0,0.0,1,clear,sky is clear,2018-03-03 02:00:00,497,3,2018,2,5,3,March,True,Weekend,2018-03
No Holiday,274.22,0.0,0.0,40,clouds,scattered clouds,2018-03-03 03:00:00,365,3,2018,3,5,3,March,True,Weekend,2018-03
No Holiday,274.58,0.0,0.0,75,clouds,broken clouds,2018-03-03 04:00:00,457,3,2018,4,5,3,March,True,Weekend,2018-03
No Holiday,274.86,0.0,0.0,75,clouds,broken clouds,2018-03-03 05:00:00,686,3,2018,5,5,3,March,True,Weekend,2018-03
No Holiday,274.93,0.0,0.0,75,clouds,broken clouds,2018-03-03 06:00:00,1174,3,2018,6,5,3,March,True,Weekend,2018-03
No Holiday,274.86,0.0,0.0,40,clouds,scattered clouds,2018-03-03 07:00:00,2050,3,2018,7,5,3,March,True,Weekend,2018-03
No Holiday,275.36,0.0,0.0,75,clouds,broken clouds,2018-03-03 08:00:00,3029,3,2018,8,5,3,March,True,Weekend,2018-03
No Holiday,276.08,0.0,0.0,75,clouds,broken clouds,2018-03-03 09:00:00,3911,3,2018,9,5,3,March,True,Weekend,2018-03
No Holiday,277.15,0.0,0.0,40,clouds,scattered clouds,2018-03-03 10:00:00,4598,3,2018,10,5,3,March,True,Weekend,2018-03
No Holiday,278.01,0.0,0.0,1,clear,sky is clear,2018-03-03 11:00:00,4766,3,2018,11,5,3,March,True,Weekend,2018-03
No Holiday,278.21,0.0,0.0,75,clouds,broken clouds,2018-03-03 12:00:00,5023,3,2018,12,5,3,March,True,Weekend,2018-03
No Holiday,279.15,0.0,0.0,75,clouds,broken clouds,2018-03-03 13:00:00,5240,3,2018,13,5,3,March,True,Weekend,2018-03
No Holiday,279.75,0.0,0.0,1,clear,sky is clear,2018-03-03 14:00:00,5040,3,2018,14,5,3,March,True,Weekend,2018-03
No Holiday,280.08,0.0,0.0,40,clouds,scattered clouds,2018-03-03 15:00:00,4945,3,2018,15,5,3,March,True,Weekend,2018-03
No Holiday,280.08,0.0,0.0,40,clouds,scattered clouds,2018-03-03 16:00:00,4855,3,2018,16,5,3,March,True,Weekend,2018-03
No Holiday,279.93,0.0,0.0,75,clouds,broken clouds,2018-03-03 17:00:00,4837,3,2018,17,5,3,March,True,Weekend,2018-03
No Holiday,279.5,0.0,0.0,40,clouds,scattered clouds,2018-03-03 18:00:00,4396,3,2018,18,5,3,March,True,Weekend,2018-03
No Holiday,278.86,0.0,0.0,40,clouds,scattered clouds,2018-03-03 19:00:00,3817,3,2018,19,5,3,March,True,Weekend,2018-03
No Holiday,278.48,0.0,0.0,90,clouds,overcast clouds,2018-03-03 20:00:00,3169,3,2018,20,5,3,March,True,Weekend,2018-03
No Holiday,278.21,0.0,0.0,75,clouds,broken clouds,2018-03-03 21:00:00,3632,3,2018,21,5,3,March,True,Weekend,2018-03
No Holiday,278.08,0.0,0.0,90,clouds,overcast clouds,2018-03-03 22:00:00,3148,3,2018,22,5,3,March,True,Weekend,2018-03
No Holiday,277.81,0.0,0.0,90,clouds,overcast clouds,2018-03-03 23:00:00,1934,3,2018,23,5,3,March,True,Weekend,2018-03
No Holiday,277.55,0.0,0.0,90,clouds,overcast clouds,2018-03-04 00:00:00,1216,3,2018,0,6,4,March,True,Weekend,2018-03
No Holiday,276.88,0.0,0.0,90,clouds,overcast clouds,2018-03-04 01:00:00,756,3,2018,1,6,4,March,True,Weekend,2018-03
No Holiday,276.68,0.0,0.0,90,rain,light rain,2018-03-04 02:00:00,543,3,2018,2,6,4,March,True,Weekend,2018-03
No Holiday,276.44,0.0,0.0,90,clouds,overcast clouds,2018-03-04 03:00:00,351,3,2018,3,6,4,March,True,Weekend,2018-03
No Holiday,276.15,0.0,0.0,90,rain,light rain,2018-03-04 04:00:00,299,3,2018,4,6,4,March,True,Weekend,2018-03
No Holiday,276.15,0.0,0.0,90,drizzle,drizzle,2018-03-04 04:00:00,299,3,2018,4,6,4,March,True,Weekend,2018-03
No Holiday,275.84,0.0,0.0,90,rain,moderate rain,2018-03-04 05:00:00,431,3,2018,5,6,4,March,True,Weekend,2018-03
No Holiday,275.35,0.0,0.0,90,rain,light rain,2018-03-04 06:00:00,733,3,2018,6,6,4,March,True,Weekend,2018-03
No Holiday,275.35,0.0,0.0,90,drizzle,drizzle,2018-03-04 06:00:00,733,3,2018,6,6,4,March,True,Weekend,2018-03
No Holiday,275.35,0.0,0.0,90,thunderstorm,thunderstorm with light drizzle,2018-03-04 06:00:00,733,3,2018,6,6,4,March,True,Weekend,2018-03
No Holiday,275.08,0.0,0.0,90,thunderstorm,proximity thunderstorm,2018-03-04 07:00:00,1149,3,2018,7,6,4,March,True,Weekend,2018-03
No Holiday,275.08,0.0,0.0,90,rain,moderate rain,2018-03-04 07:00:00,1149,3,2018,7,6,4,March,True,Weekend,2018-03
No Holiday,274.65,0.0,0.0,90,rain,light rain,2018-03-04 08:00:00,1840,3,2018,8,6,4,March,True,Weekend,2018-03
No Holiday,274.65,0.0,0.0,90,thunderstorm,proximity thunderstorm,2018-03-04 08:00:00,1840,3,2018,8,6,4,March,True,Weekend,2018-03
No Holiday,274.65,0.0,0.0,90,snow,light snow,2018-03-04 08:00:00,1840,3,2018,8,6,4,March,True,Weekend,2018-03
No Holiday,274.72,0.0,0.0,90,rain,light rain,2018-03-04 09:00:00,2434,3,2018,9,6,4,March,True,Weekend,2018-03
No Holiday,274.82,0.0,0.0,90,rain,moderate rain,2018-03-04 10:00:00,3193,3,2018,10,6,4,March,True,Weekend,2018-03
No Holiday,274.82,0.0,0.0,90,snow,light snow,2018-03-04 10:00:00,3193,3,2018,10,6,4,March,True,Weekend,2018-03
No Holiday,274.95,0.0,0.0,90,rain,light rain,2018-03-04 11:00:00,3594,3,2018,11,6,4,March,True,Weekend,2018-03
No Holiday,274.95,0.0,0.0,90,drizzle,drizzle,2018-03-04 11:00:00,3594,3,2018,11,6,4,March,True,Weekend,2018-03
No Holiday,275.88,0.0,0.0,90,rain,proximity shower rain,2018-03-04 12:00:00,4241,3,2018,12,6,4,March,True,Weekend,2018-03
No Holiday,275.88,0.0,0.0,90,snow,light snow,2018-03-04 12:00:00,4241,3,2018,12,6,4,March,True,Weekend,2018-03
No Holiday,276.43,0.0,0.0,75,clouds,broken clouds,2018-03-04 13:00:00,4328,3,2018,13,6,4,March,True,Weekend,2018-03
No Holiday,276.95,0.0,0.0,90,clouds,overcast clouds,2018-03-04 14:00:00,4341,3,2018,14,6,4,March,True,Weekend,2018-03
No Holiday,277.22,0.0,0.0,90,clouds,overcast clouds,2018-03-04 15:00:00,4226,3,2018,15,6,4,March,True,Weekend,2018-03
No Holiday,277.58,0.0,0.0,75,clouds,broken clouds,2018-03-04 16:00:00,4537,3,2018,16,6,4,March,True,Weekend,2018-03
No Holiday,277.82,0.0,0.0,75,clouds,broken clouds,2018-03-04 17:00:00,4093,3,2018,17,6,4,March,True,Weekend,2018-03
No Holiday,277.22,0.0,0.0,75,clouds,broken clouds,2018-03-04 18:00:00,3910,3,2018,18,6,4,March,True,Weekend,2018-03
No Holiday,277.15,0.0,0.0,75,rain,light rain,2018-03-04 19:00:00,2945,3,2018,19,6,4,March,True,Weekend,2018-03
No Holiday,276.95,0.0,0.0,75,clouds,broken clouds,2018-03-04 20:00:00,3258,3,2018,20,6,4,March,True,Weekend,2018-03
No Holiday,276.58,0.0,0.0,90,clouds,overcast clouds,2018-03-04 21:00:00,3017,3,2018,21,6,4,March,True,Weekend,2018-03
No Holiday,276.65,0.0,0.0,90,rain,moderate rain,2018-03-04 22:00:00,1747,3,2018,22,6,4,March,True,Weekend,2018-03
No Holiday,276.62,0.0,0.0,90,rain,moderate rain,2018-03-04 23:00:00,1138,3,2018,23,6,4,March,True,Weekend,2018-03
No Holiday,276.62,0.0,0.0,90,drizzle,light intensity drizzle,2018-03-04 23:00:00,1138,3,2018,23,6,4,March,True,Weekend,2018-03
No Holiday,275.82,0.0,0.0,90,rain,light rain,2018-03-05 00:00:00,703,3,2018,0,0,5,March,False,Weekday,2018-03
No Holiday,275.82,0.0,0.0,90,snow,light snow,2018-03-05 00:00:00,703,3,2018,0,0,5,March,False,Weekday,2018-03
No Holiday,275.55,0.0,0.0,90,rain,light rain,2018-03-05 01:00:00,471,3,2018,1,0,5,March,False,Weekday,2018-03
No Holiday,275.55,0.0,0.0,90,snow,light snow,2018-03-05 01:00:00,471,3,2018,1,0,5,March,False,Weekday,2018-03
No Holiday,275.0,0.0,0.0,90,snow,light snow,2018-03-05 02:00:00,391,3,2018,2,0,5,March,False,Weekday,2018-03
No Holiday,275.0,0.0,0.0,90,rain,light rain,2018-03-05 02:00:00,391,3,2018,2,0,5,March,False,Weekday,2018-03
No Holiday,274.79,0.0,0.0,90,thunderstorm,proximity thunderstorm,2018-03-05 03:00:00,486,3,2018,3,0,5,March,False,Weekday,2018-03
No Holiday,274.79,0.0,0.0,90,rain,light rain,2018-03-05 03:00:00,486,3,2018,3,0,5,March,False,Weekday,2018-03
No Holiday,274.79,0.0,0.0,90,snow,light snow,2018-03-05 03:00:00,486,3,2018,3,0,5,March,False,Weekday,2018-03
No Holiday,274.86,0.0,0.0,90,rain,light rain,2018-03-05 04:00:00,976,3,2018,4,0,5,March,False,Weekday,2018-03
No Holiday,274.86,0.0,0.0,90,snow,light snow,2018-03-05 05:00:00,2704,3,2018,5,0,5,March,False,Weekday,2018-03
No Holiday,275.01,0.0,0.0,90,snow,light snow,2018-03-05 06:00:00,4879,3,2018,6,0,5,March,False,Weekday,2018-03
